Dates,PA1_Comdty,Momentum,Basis,Basis_Momentum,Skewness,Inflation_Beta,Volatility,Open_Interest,Value,Return,Log Return
2012-12-31,703.35,0.0719347710127265,0.0018482974337099,0.0719347710127265,-0.0972501533255046,-0.0055108013104932,0.346344907876741,5501,-0.545282145482222,0.9834383800455947,-0.01670029685698493
2013-01-31,745.7,0.136477939495543,0.0018774306021187,0.136477939495543,-0.227334283268389,-0.0067131358500945,0.368428991251914,7627,-0.608330264600858,1.0467716642803573,0.04571082241214381
2013-02-28,732.6,0.0673854447439357,0.0026617526617525,0.0673854447439357,-0.0361898105255662,-0.0097222416097602,0.405516488832373,-570,-0.582640225409361,1.0007816062007426,0.0007813009056860976
2013-03-29,768.25,0.0871718672610207,0.0018223234624146,0.0871718672610207,-0.0804346149335504,-0.0157847875137544,0.378864213649324,3609,-0.624074240490068,1.0785325308111207,0.07560134940666313
2013-04-30,697.8,0.066809356367528,0.0027228432215535,0.066809356367528,-0.13513270935266,-0.0083400176726853,0.534005674554974,-3005,-0.571105844328804,0.8768269997342545,-0.13144556976996105
2013-05-31,751.05,0.100681468454606,0.0034618201185008,0.100681468454606,-0.156423749042638,-0.0085914911215622,0.594538363062708,1009,-0.720911237425698,1.001212304894681,0.0012115706464641079
2013-06-28,660.7,0.0793987910472149,0.0019676101104888,0.0793987910472149,-0.256787167930047,-0.0085914911215622,0.501446390701008,-2236,-0.588960351738225,0.995043711709231,-0.0049686114224371716
2013-07-31,726.35,0.242579762210248,0.0026158188201279,0.242579762210248,-0.478135492515456,-0.0085914911215622,0.473419348015765,2681,-0.762871810983531,1.0053268765133172,0.005312738890646138
2013-08-30,722.1,0.222758445516891,0.0024234870516548,0.222758445516891,-0.428096583590528,0.0133628381847562,0.479537394834279,-1720,-0.803404516431409,1.0007569501789155,0.0007566638366176386
2013-09-30,727.15,0.13475343320849,0.0019940865020973,0.13475343320849,-0.267761488784449,0.0133628381847562,0.473257129167856,-340,-0.876583296220973,0.9750950054288817,-0.025220371265881388
2013-10-31,736.8,0.149812734082398,0.0025108577633008,0.149812734082398,-0.281925134417069,0.0134146660430314,0.855913186486117,3157,-0.973450988096451,0.9995128401419723,-0.0004872785589438024
2013-11-29,718.0,0.177435224663824,0.0022980501392757,0.177435224663824,-0.329184110604858,0.0111579540197237,0.964741270049328,-3054,-1.00057874265824,1.0002785127419578,0.00027847396448391174
2013-12-31,718.3,0.0467030965391624,0.0020186551580121,0.0467030965391624,-0.483730734341447,0.0111579540197237,1.5867600808605,3191,-1.05611893866645,1.0579493742889647,0.05633248190273914
2014-01-31,703.2,-0.0002132650885046,0.002773037542662,-0.0002132650885046,-0.331806382806212,0.0094757105386776,3.89302200910302,174,-1.09848102923365,1.0448282814705288,0.04385254796246743
2014-02-28,743.85,-0.0024808904385138,0.0008066142367413,-0.0024808904385138,-0.33419511995456,0.0088244683979002,23.1273492443634,145,-1.20912448289795,0.9997426990865819,-0.0002573340209773496
2014-03-31,777.1,0.0115196876016925,0.0009007849697593,0.0115196876016925,-0.385453689702171,0.0093525152489795,2.75440917040748,1851,-1.23051736944678,1.0288,0.02839307450121783
2014-04-30,812.5,0.0575984380084611,0.0011692307692308,0.0575984380084611,-0.504914346878733,0.0097021704694686,1.53012952646704,1870,-1.235030006715,1.007476970929537,0.007449156939284557
2014-05-30,835.65,0.197549441100602,0.0008376712738586,0.197549441100602,-0.765357827162608,0.009091458620222,1.23130386748655,-1922,-1.19243521263323,1.0011874369174139,0.0011867324717987741
2014-06-30,843.15,0.276146511275919,-5.93014291644e-05,0.276146511275919,0.62503205905385,0.009091458620222,1.04293288675238,-846,-1.20137022561449,1.0403456564037998,0.03955301986002174
2014-07-31,873.7,0.322385348872408,0.0004005951699666,0.322385348872408,0.55628498005294,0.0088526486735269,1.20414380202253,5629,-1.10206622650572,0.8529072006160955,-0.15910452918351245
2014-08-29,908.65,0.250980932057548,0.0009904803829856,0.250980932057548,-0.140179225440246,0.0116840635441421,0.945101284166116,-1507,-1.07530704213843,0.9998710093518219,-0.00012899896818719758
2014-09-30,775.15,0.0734662789087388,0.0005160291556471,0.0734662789087388,-1.75869290190308,0.0065101025816419,2.3317640245858,-10037,-0.916403619623535,1.0263955544329377,0.026053203087128992
2014-10-31,791.8,0.0889087533521287,0.0006314725940894,0.0889087533521287,-1.79983066486355,0.006067589648013,0.431836481781206,-542,-0.81919283144868,0.9824043312415405,-0.017752312761904972
2014-11-28,812.4,0.102605863192182,0.0011078286558345,0.102605863192182,-1.82530662696798,0.006067589648013,0.473509031189048,-1975,-0.814120306533529,1.0,0.0
2014-12-31,798.4,0.111977715877438,0.0007515030060121,0.111977715877438,-1.88836122781604,0.006067589648013,0.492215231937148,1447,-0.732528227207237,1.060072501294666,0.05833730323277502
2015-01-30,772.4,0.0753167200334124,0.0009709994821336,0.0753167200334124,-1.66606814271764,0.0108320385053686,0.568950506883319,477,-0.650709155946679,0.8977772349780166,-0.10783330940709247
2015-02-27,818.45,0.163893629124005,0.0012829128230189,0.163893629124005,-1.80219909836537,0.0108320385053686,0.542340472482026,-958,-0.680409701393504,1.0002720718269622,0.00027203482213452104
2015-03-31,735.3,-0.0114942528735629,0.0011559907520739,-0.0114942528735629,-1.25043567147084,0.0108320385053686,0.734657030560047,-1190,-0.5076642924002,1.0003219575016098,0.0003219056844150297
2015-04-30,776.5,-0.0007721014026509,0.0012878300064391,-0.0007721014026509,-1.21877675863206,0.0100241606368377,0.574209364112396,984,-0.50380031538234,0.8653363373028645,-0.14463701837289503
2015-05-29,776.75,-0.0439999999999998,0.0004505954296749,-0.0439999999999998,-1.17419140263573,0.0184559772555728,0.69136678732842,-3312,-0.478532548296612,1.0007438815740535,0.0007436050312902442
2015-06-30,672.65,-0.195057739484234,0.0010406600758194,-0.195057739484234,-0.790172058742503,0.0018924196035942,0.671387958196472,7931,-0.277868886547668,0.9848571662437587,-0.01525865721443874
2015-07-31,610.85,-0.275514439898002,0.0004911189326348,-0.275514439898002,-0.504385459472062,-0.0031772547628962,1.26283950171433,867,-0.0582447617346477,1.0831117021276595,0.07983810409225993
2015-08-31,601.55,-0.337973917349915,0.0011636605435958,-0.337973917349915,-0.322170973222611,-0.0006890041129584,1.60543286491781,-9257,0.0085659831468671,0.9990024554941682,-0.0009980423844839549
2015-09-30,650.95,-0.283607549661586,0.0004608648897763,-0.283607549661586,-0.312546454593578,-0.0107942570464532,1.66113204759964,-2010,-0.0703571937170057,0.8007382798080472,-0.22222112711818953
2015-10-30,677.25,-0.126298135844676,0.0005906238464377,-0.126298135844676,-0.492385269146214,-0.0108479739635203,1.16825651109044,-683,-0.0516804431464473,1.0358657569610918,0.035237557218423775
2015-11-30,541.95,-0.332902511078287,0.0023064858381769,-0.332902511078287,-0.459298606656329,-0.0108479739635203,10.9023056766738,619,0.182445843029158,1.0004450378282155,0.00044493882825260287
2015-12-31,562.0,-0.30822255046775,0.0004448398576513,-0.30822255046775,-0.579418467103506,-0.0125214615175706,1.69406629806,-2177,0.195420894244877,0.992778335005015,-0.0072478674440526894
2016-01-29,498.5,-0.37562625250501,0.0010030090270811,-0.37562625250501,-0.361295803880424,-0.0261829289480472,0.782894879302716,1079,0.357564911198249,1.1386138613861387,0.12981161152199072
2016-02-29,495.6,-0.394465147534975,0.0001008878127521,-0.394465147534975,-0.314796935776299,-0.0278877542885215,0.601071055371963,728,0.387971489082312,1.0008873114463177,0.0008869180182279546
2016-03-31,564.0,-0.310892540778301,0.0011524822695034,-0.310892540778301,-0.156586596644163,-0.0149081621137008,1.00810843696025,-4019,0.276609334111691,0.8731777264398948,-0.1356161626024851
2016-04-29,627.65,-0.14640282877737,0.0015135824105792,-0.14640282877737,-0.371919882414791,-0.0078936834368957,2.41977099424809,826,0.18882162434436,1.090593923912052,0.08672243216847617
2016-05-31,547.75,-0.294818152558739,-0.0007302601551802,-0.294818152558739,-0.0478005582411779,-0.0078936834368957,1.79814664291234,-732,0.310467580566399,0.9994144219508114,-0.0005857495669757215
2016-06-30,597.35,-0.230962343096235,0.0010044362601491,-0.230962343096235,-0.17955805000773,-0.0020062296708881,25.2314458189551,-693,0.219160379346517,0.94202183867559,-0.05972682136708236
2016-07-29,709.75,0.0551549840184344,0.0014089468122577,0.0551549840184344,-0.256604434752343,-0.0044706389192406,1.27080831629027,6377,0.0400524135092461,1.0783727191145678,0.07545316329895087
2016-08-31,668.7,0.0947041008430873,0.0018692986391506,0.0947041008430873,-0.295756658883164,-0.0044706389192406,5.39193735457614,-2607,0.0822091880182595,1.0006934812760055,0.0006932409289764863
2016-09-30,721.5,0.199401546006151,0.002009702009702,0.199401546006151,-0.4470757659421,-0.0006459557895221,2.01348234432656,2687,-0.0091143884371942,1.248220064724919,0.22171858831643665
2016-10-31,618.0,-0.0874861572535992,0.0030744336569579,-0.0874861572535992,-0.104692207297116,-0.00021751241697,10.3887540564599,-5347,0.126577999177902,0.8857920663728286,-0.12127304398739484
2016-11-30,771.65,0.139387227759321,0.0012959243180197,0.139387227759321,-0.0173303782672917,-0.0001588578002635,1.41937126436502,3896,-0.0954646227112474,0.9999268256988146,-7.317697855515117e-05
2016-12-30,683.25,0.260725159147523,0.0010245151847787,0.260725159147523,0.122803524535871,0.0020391736156451,2.89256860097339,-2842,-0.005401711536793,1.022206018825401,0.021963055444080178
2017-01-31,754.3,0.513139418254764,0.001458305713907,0.513139418254764,-0.112650785104751,0.0020391736156451,1.59872588743917,4676,-0.144136470836055,1.0351468776343946,0.03454332740682252
2017-02-28,770.7,0.546038114343028,0.0012975217334889,0.546038114343028,-0.082638347908099,0.001783610924411,1.34010603927442,-843,-0.165645496760417,1.0,0.0
2017-03-31,798.15,0.61047215496368,0.0004385140637725,0.61047215496368,-0.151355782421399,0.0021211793947562,1.45439970261924,5400,-0.221158956839623,0.9906858594411515,-0.009357788405560563
2017-04-28,826.7,0.465780141843972,-0.0003024071610016,0.465780141843972,-0.0191675215964517,0.0021211793947562,1.50694665979818,3554,-0.253022326317322,1.0233211233211232,0.023053341251791
2017-05-31,819.85,0.306221620329802,-0.0047569677380008,0.306221620329802,0.173112839713419,0.0021211793947562,2.30622612403332,-5940,-0.244341402776739,0.9982698961937716,-0.001731602164277935
2017-06-30,836.65,0.527430397078959,-0.0071714575987569,0.527430397078959,0.148075817802552,-0.0202886666884594,2.03383418066364,3898,-0.260465631748164,1.050259769595663,0.049037533186111
2017-07-31,885.4,0.247481507573089,-0.0088660492432799,0.247481507573089,0.334915505295108,-0.0208279648384096,1.59675096824036,75,-0.299585622344613,1.0089794601570061,0.008939384530978606
2017-08-31,931.95,0.313067981683691,0.0003219056816352,0.313067981683691,0.287503320268724,-0.0180175228826763,1.78829908689604,0,-0.345418189794379,0.998507860378364,-0.0014932539706086468
2017-09-29,936.85,0.401001944070584,-0.0049100709825479,0.401001944070584,0.224223493943889,-0.0278246741571477,1.74095797458145,-3154,-0.343505670167696,1.0254302200888525,0.025112251445623315
2017-10-31,979.15,0.357103257103257,-0.0083235459326966,0.357103257103257,0.297090908707494,-0.0278246741571477,0.838820340000278,2574,-0.382621250939731,1.070713609879986,0.06832535129956922
2017-11-30,1006.6,0.628802588996763,-0.0030300019868866,0.628802588996763,0.796467765454711,-0.028135180147397,0.882658645627938,645,-0.41208092417143,0.9869308404260267,-0.013155312494054739
2017-12-29,1061.0,0.374975701419036,-0.008435438265787,0.374975701419036,-1.35669529611277,-0.0159285350317496,0.77580757684017,2707,-0.449483361973638,1.0206633774607983,0.020452785956832045
2018-01-31,1023.55,0.498060739114525,-0.0052757559474377,0.498060739114525,0.0317387207834294,-0.0178501807774117,0.749743632736301,-1721,-0.397562118106668,0.9055231166842155,-0.0992424727915841
2018-02-28,1047.2,0.3883070396394,-0.0091673032849505,0.3883070396394,-0.787956167011674,-0.019434108764593,0.811252125268458,-7431,-0.408693192832904,0.9976744186046511,-0.0023282897595911845
2018-03-30,943.8,0.224601012066951,-0.0054566645475736,0.224601012066951,-1.36629387439666,-0.0069936836048198,1.10762318893343,-4456,-0.283347340285072,1.0269116651918173,0.026555914775682987
2018-04-30,960.55,0.161908794000242,-0.0049450835458851,0.161908794000242,-1.19711932304766,-0.0069936836048198,0.770324848077374,-244,-0.300939098067237,0.9721208434712084,-0.028275157690499063
2018-05-31,988.9,0.19620176605782,-0.007280817069471,0.19620176605782,-1.31425846916361,-0.0077123092499413,0.817722994276371,-2100,-0.315623394448554,0.9916571071018876,-0.008377889614236926
2018-06-29,950.9,0.159846313350002,-0.0055736670522662,0.159846313350002,-1.11224571739383,-0.0048854549173234,0.910012915824561,588,-0.27240459744273,1.0503272883356582,0.04910181877690671
2018-07-31,931.9,0.113846889380266,-0.003541152484172,0.113846889380266,-0.895815040766452,-0.0048854549173234,0.649795017066985,167,-0.252859200114738,1.1129955046996323,0.10705503338105755
2018-08-31,980.3,0.107183194036593,-0.010608997245741,0.107183194036593,-0.93051583411246,-0.0042884204895547,0.48306205381424,-3756,-0.303688995083679,0.9847622544519918,-0.015355032982105412
2018-09-28,1072.8,0.151134717527764,-0.0064317673378074,0.151134717527764,-0.543058810012357,-0.0042884204895547,0.417275098152681,4828,-0.394900537885085,1.0916237716424895,0.0876662864951914
2018-10-31,1068.5,0.14052409670705,-0.0060832943378568,0.14052409670705,-0.500576762904834,-0.0042884204895547,0.497988890879372,4158,-0.380450340888686,1.074502743484225,0.07185799036308282
2018-11-30,1168.6,0.193484144410969,-0.0205373951737121,0.193484144410969,-0.334250002708504,-0.014445091932813,0.439365231519699,-2541,-0.455587057616123,0.9552381712279583,-0.0457945756389326
2018-12-31,1197.2,0.12836946277097,-0.0128633478115604,0.12836946277097,-0.196408545377129,-0.0135763944119744,0.277934111409489,1877,-0.460565074210639,1.165320409262251,0.1529960786136663
2019-01-31,1299.9,0.22516493873704,-0.0080775444264943,0.22516493873704,-0.276279665250327,-0.0191869381101833,0.221090384667801,1124,-0.530885996407351,0.8877079482439927,-0.11911247719781541
2019-02-28,1532.0,0.496751502124957,-0.0199086161879896,0.496751502124957,0.160126497214333,0.004015058250832,0.207133925989996,-1440,-0.691028017650973,0.9978433851416673,-0.0021589437010366207
2019-03-29,1341.8,0.281321619556913,-0.0068564614696676,0.281321619556913,-0.0563078259688147,0.0041213284816435,0.249252891953812,-2784,-0.538416424987269,0.9647067332031533,-0.03593112724757391
2019-04-30,1382.7,0.465034965034965,-0.0026036016489478,0.465034965034965,-0.116634832614828,0.0044056617558928,0.287570993725482,-984,-0.563348094494701,1.1475372966489241,0.13761816495066304
2019-05-31,1333.9,0.388683566706575,-0.0017992353249869,0.388683566706575,-0.0111680791276312,0.0098519416537253,0.302930593285254,-3273,-0.511724604166158,1.0045077415561507,0.004497612118366533
2019-06-28,1537.6,0.554858934169279,-0.0029916753381893,0.554858934169279,-0.0715968798782264,0.0098519416537253,0.222962737482031,3936,-0.653840381235187,1.0090527420624509,0.009012011623248363
2019-07-31,1524.4,0.603112840466926,-0.0006559958016268,0.603112840466926,-0.106477105041108,0.0098519416537253,0.26293932870021,2470,-0.640144460561381,1.07268235600052,0.07016238627167286
2019-08-30,1538.6,0.651035518832493,0.0003899649031589,0.651035518832493,-0.16209079422069,0.0098057497343456,0.260250229308976,-5094,-0.638446006827497,0.9984848484848485,-0.0015163005179639638
2019-09-30,1647.5,0.535700969425802,-0.0043702579666161,0.535700969425802,-0.0860463556119443,0.0098057497343456,0.222422126940347,3126,-0.69981070845293,1.0330940988835726,0.03255827880929871
2019-10-31,1755.6,0.636465324384788,-0.0032467532467531,0.636465324384788,-0.156378464405152,0.0114661100866735,0.224146977930706,4615,-0.771250363780955,1.0530407454375035,0.05168192702573128
2019-11-29,1815.6,0.699204492278896,-0.0030293016082837,0.699204492278896,-0.251659869183897,0.0092338868287484,0.164562281072118,-3158,-0.808248751768517,0.9996858474265667,-0.00031420192969015544
2019-12-31,1909.3,0.633835358548691,-0.0029853873147226,0.633835358548691,-0.168876574781565,0.0092338868287484,0.113458845791604,-1653,-0.87418757425959,1.1269834134939543,0.1195445175526685
2020-01-31,2224.7,0.85825258937521,-0.0016631455926641,0.85825258937521,-0.24324619099186,0.0080371334758217,0.112885039533102,-269,-1.04976136991187,0.9257737715379707,-0.07712538137823785
2020-02-28,2508.8,0.929994614970382,-0.0070551658163265,0.929994614970382,-0.281797593122231,0.0080371334758217,0.113880385124713,-9279,-1.18016332797684,0.9929774675800268,-0.007047306453199653
2020-03-31,2304.8,0.717692651661947,-0.006464769177369,0.717692651661947,0.0399741298300401,0.0080371334758217,0.135045886324833,-6455,-1.13889396013461,0.9883435582822087,-0.011724910623833571
2020-04-30,1956.0,0.457743329855418,-0.0021472392638036,0.457743329855418,-0.33942056050234,0.0553308939563211,0.201097612512577,450,-0.985059255509349,1.0070866956341817,0.007061703013935697
2020-05-29,1934.5,0.399074274969264,0.019850090462652,0.399074274969264,-0.241873270861668,0.0553087825071313,0.204754915559294,-1369,-0.992014962105447,1.0102727412810109,0.010220335270982357
2020-06-30,1966.9,0.279201352757545,-0.0022370227261172,0.279201352757545,-0.340952404117026,0.0553087825071313,0.198369342524117,344,-1.02921276846921,1.0483848412809396,0.04725073345466596
2020-07-31,2145.3,0.395226326742977,0.0058266909057007,0.395226326742977,-0.463704831842049,0.0531215426577913,0.188973379001166,3109,-1.17845399570738,1.0390822995865012,0.03833791936173183
2020-08-31,2245.4,0.459378655920968,0.0150975327335887,0.459378655920968,-0.648155691708795,0.0519893254218728,0.190529344180166,-502,-1.26566181857514,0.9972186563970903,-0.0027852187260623204
2020-09-30,2330.5,0.514688678018979,0.0020167346063075,0.514688678018979,-0.687923779935691,0.0497000745102237,0.193374057339542,-555,-1.30286097636325,1.0829424499368574,0.07968182712108149
2020-10-30,2217.2,0.345796661608498,0.0047808046184378,0.345796661608498,-0.411887465078876,0.0559730758645859,0.209016604811003,1043,-1.27475251470047,1.0214068551913706,0.021180946772787156
2020-11-30,2392.8,0.317911434236616,0.0054747576061517,0.317911434236616,-0.388723608872982,0.0559730758645859,0.20440111888105,-373,-1.39810358103355,1.0005300713557594,0.0005299309175643292
2020-12-31,2453.8,0.351509142983036,0.0024044339391962,0.351509142983036,-0.405198228004021,0.0510158897775037,0.215973519136901,-672,-1.42813648745185,1.082910704582503,0.07965251271046192
2021-01-29,2208.4,0.156654271198869,0.0049357000543379,0.156654271198869,-0.176000394691038,0.052143900107539,0.260138996523092,652,-1.3179277335466,1.0994355007317584,0.09479686692886319
2021-02-26,2310.1,0.0383871982739246,0.0014717977576728,0.0383871982739246,-0.424516722873144,0.052143900107539,0.233983755170847,-395,-1.36572896472291,0.9964249039668353,-0.00358150196141775
2021-03-31,2619.9,0.0442841198979589,-0.0009160654986831,0.0442841198979589,-0.386726189839093,0.052143900107539,0.186495087548505,940,-1.46592365247413,0.9567322341470021,-0.044231723809271956
2021-04-30,2953.7,0.281542867060048,0.001997494667705,0.281542867060048,-0.580265644423069,0.0503866154734628,0.174839526212401,1344,-1.59221896618827,0.9833327435507272,-0.016807718095482597
2021-05-31,2824.2,0.459912121995347,0.0020890871751293,0.459912121995347,-0.326125201040137,0.0360280896299341,0.18866820150237,-1167,-1.53322788899652,1.0001439470274938,0.00014393666811452315
2021-06-30,2779.2,0.436650297234427,0.0008275762809442,0.436650297234427,-0.197324882886216,0.0231422760193447,0.187589556926002,-1228,-1.49949197136321,0.9315187109404414,-0.07093900224964951
2021-07-30,2656.2,0.350449946616503,0.0024471048866803,0.350449946616503,-0.0780031432633572,0.0228316366981209,0.199855780057795,917,-1.42813907236601,0.7701572161823546,-0.2611606081154651
2021-08-31,2468.3,0.15056169300331,0.001093870275088,0.15056169300331,0.17478604702781,0.0228316366981209,0.216246432850147,-1598,-1.32486620414551,0.9969563392107473,-0.003048302144953524
2021-09-30,1899.8,-0.153914669991984,0.0012106537530265,-0.153914669991984,-0.461351376751754,0.0135847269601887,0.413467292927901,953,-1.04289805151451,0.8603241933040449,-0.15044599181133825
2021-10-29,1980.3,-0.150268182793392,0.0011109427864464,-0.150268182793392,-0.46600655461038,0.0134013598363927,0.390977593954081,1183,-1.04042341736111,1.1179785173446029,0.1115221592930173
2021-11-30,1703.1,-0.231869023994227,0.0014091949973578,-0.231869023994227,-0.351204695996787,0.0134479356763798,0.515420128267002,-1110,-0.881086034984774,1.0038851262666035,0.0038775986543997123
2021-12-31,1912.1,-0.200894349715814,0.0004183881596151,-0.200894349715814,-0.296863080266351,0.0221044617860317,0.500959905895505,-397,-0.953834070117179,1.0621020460140929,0.0602500067290516
2022-01-31,2355.8,0.0667451548632498,0.0005093811019609,0.0667451548632498,-0.149686333833255,0.0304462333920723,0.4340526901135,-1349,-1.12750322882765,0.90128292234523,-0.10393606140220285
2022-02-28,2500.5,0.0824206744296787,0.0016396720655869,0.0824206744296787,-0.172331325498134,0.0287209785454979,0.443590852019765,-447,-1.18711356816192,1.0002217196576648,0.0002216950814941361
2022-03-31,2255.6,-0.0235920522921083,-0.0002216705089554,-0.0235920522921083,-0.0305019777244773,0.0112596751041228,0.49453877608161,-809,-1.04090070416176,0.8670134373645427,-0.14270080363133797
2022-04-29,2307.0,-0.119432039390816,0.0045947117468574,-0.119432039390816,0.0715563264097965,0.0115346795346409,0.47840473795155,867,-1.05561321187603,0.9575542445755424,-0.043372907233800245
2022-05-31,1994.8,-0.324643667264786,0.0057649889713253,-0.324643667264786,0.345307528452583,0.0115346795346409,0.666290627902845,-948,-0.857488794393886,1.0004176891348613,0.0004176019270375923
2022-06-30,1916.1,-0.321542383683875,0.0040185794060854,-0.321542383683875,0.338307394634193,0.0025491810243536,0.883775319153205,860,-0.791275135062461,0.9737052166971873,-0.026646673409655233
2022-07-29,2129.7,-0.233700345423143,0.0078884349908439,-0.233700345423143,0.171790737207213,0.002211388881435,0.707444667895997,-242,-0.879345331186741,1.0510681390750833,0.04980692240514871
2022-08-31,2066.6,-0.22197123710564,0.0059518048969322,-0.22197123710564,0.149223281014271,0.0029048038535027,0.756421687827862,-1321,-0.812321892782373,1.0011928794274179,0.0011921685120550565
2022-09-30,2182.2,-0.115909735445448,0.0025662175785905,-0.115909735445448,-0.0441927000430187,0.0030186643808153,0.679294860925281,645,-0.852337811568102,1.0146858109952503,0.014579018757067705
2022-10-31,1831.7,-0.0750391354845223,0.0068788557078123,-0.0750391354845223,0.2558406252813,-1.76407462756e-05,1.29830534385339,1894,-0.653686597134915,0.9654040675777467,-0.035208542404617946
2022-11-30,1845.0,-0.0683229813664595,0.0113821138211383,-0.0683229813664595,0.256304414080622,0.000141628798612,1.86612103164365,-806,-0.660921377243371,1.0020620854929498,0.002059962312944499
2022-12-30,1798.0,0.0557219188538551,0.0048387096774194,0.0557219188538551,0.250514543680452,0.0001449132741366,2.13545177128926,746,-0.621704444584242,0.8645270885154401,-0.14557264003455941
2023-01-31,1648.3,-0.137963495633074,0.0117697021173331,-0.137963495633074,0.543318268995092,0.0001449132741366,8.77743645567686,2931,-0.527214477475793,1.036701754385965,0.036044283624811525
2023-02-28,1404.4,-0.403854317004839,0.0117487895186557,-0.403854317004839,0.0461124627946791,-0.0004704727143384,1.41256988278077,525,-0.359613062661028,0.993704731604955,-0.006315167153101547
2023-03-31,1468.0,-0.412917416516696,0.0071525885558583,-0.412917416516696,0.0407001242064934,-0.0010267787805779,1.03556154419268,-211,-0.388356675631963,0.8943638651566329,-0.11164257860873131
2023-04-28,1509.9,-0.330599397056215,0.0115901715345388,-0.330599397056215,-0.214559627306869,-0.0010267787805779,1.48930851577889,962,-0.416499168907926,0.8941054502369669,-0.11193155747936685
2023-05-31,1340.9,-0.41876896402254,0.013498396599299,-0.41876896402254,0.0437336027903051,-0.0010267787805779,1.82994895795063,-1515,-0.277725134030928,1.0120920987245319,0.012019573369214673
2023-06-30,1222.0,-0.38740725887307,0.010556464811784,-0.38740725887307,0.0393086112406251,0.0004174546132323,1.27398130097372,3625,-0.188111235136811,0.9526497334587646,-0.048507983854339375
2023-07-31,1275.6,-0.401042400338076,0.0085449984321104,-0.401042400338076,-0.227313550804058,0.000105922790048,1.41892863264212,3862,-0.195792006096942,1.038923633969717,0.038185209867951854
2023-08-31,1207.8,-0.432877870122552,0.0090246729590992,-0.432877870122552,-0.19781023226155,-0.0010547373167183,0.883702392052367,-1318,-0.104561896681462,0.9948514851485148,-0.00516181412137091
2023-09-29,1256.0,-0.392238459305139,0.0072452229299362,-0.392238459305139,-0.281660645112803,-0.0004066381945646,0.867045408998324,154,-0.123076679943626,0.9007192966876831,-0.1045616163210299
2023-10-31,1126.1,-0.48396114013381,0.0048841133114288,-0.48396114013381,-0.054799427585431,-0.0004066381945646,0.71479002434465,5614,0.0160428439933759,1.093364882184758,0.089259988968417
2023-11-30,1009.1,-0.449091008352896,0.0111980973144385,-0.449091008352896,0.0561556214171668,0.0015726011469447,0.604083555303415,-3134,0.139037832502952,1.0002705139765553,0.00027047739424675474
2023-12-29,1109.3,-0.398753387533876,0.007392049039935,-0.398753387533876,0.220572100829534,0.0049617780652486,0.632515392088197,-3664,0.0912111364133589,0.9444221508828251,-0.05718201906614672
2024-01-31,996.8,-0.445606229143493,0.0062199036918138,-0.445606229143493,0.363401929361165,0.0055914625946887,0.6023871550921,7465,0.233803899862103,1.084130019120459,0.0807778396628293
