"Dates","HG1_Comdty","Momentum","Basis","Basis_Momentum","Skewness","Inflation_Beta","Volatility","Open_Interest","Value"
2013-05-31,329.25,-0.141124298943524,0.00455580865603644,-0.141124298943524,-0.241951927541813,0.0637445211572008,2.27317471795928,-693,-0.0180463292433186
2013-06-28,305.05,-0.0935967909671667,0.0022947057859366,-0.0935967909671667,0.159694375760881,0.0637445211572008,2.37331137538306,9675,0.0602678181944678
2013-07-31,311.85,-0.106446991404011,0.00513067179733828,-0.106446991404011,0.194451076681713,0.0637445211572008,5.07935521957953,-8653,-0.0460097802373846
2013-08-30,322.5,-0.0563277249451353,0.00248062015503869,-0.0563277249451353,-0.00749552766075843,0.080503247253745,2.68812362540267,-19848,-0.126438453929167
2013-09-30,332.3,-0.115753060138371,0.00300932891965089,-0.115753060138371,-0.321652964320303,0.080503247253745,2.22169256569699,4748,-0.186437750683818
2013-10-31,330.05,-0.121740287386908,0.00257536736858044,-0.121740287386908,-0.350599264156123,0.0804079644287472,6.65294642989975,5531,-0.257678999341131
2013-11-29,323.05,-0.0815920398009949,-0.00789351493576851,-0.0815920398009949,-0.466196465731592,0.00426449659887866,3.79539414947387,-2666,-0.290030260837448
2013-12-31,339.65,-0.0641961702713869,-0.00338583836302064,-0.0641961702713869,-0.363160610219518,0.00426449659887866,8.65235316667206,12888,-0.383983960284302
2014-01-31,319.7,-0.124709103353867,0.000156396621832977,-0.124709103353867,-0.135939252780016,0.00152869123356575,0.671582122213332,-15784,-0.366665320003465
2014-02-28,323.85,-0.132234726688103,-0.0157480314960631,-0.132234726688103,-0.114830154937075,0.00145790276600978,0.702790685599001,-7268,-0.435477154936196
2014-03-31,302.55,-0.110670194003527,-0.00115683358122631,-0.110670194003527,-0.23671823307665,-0.000224977650865291,0.551538097974924,11148,-0.363693181635589
2014-04-30,302.95,-0.109494415049971,-0.000660174946360725,-0.109494415049971,-0.295210715595569,-0.000298333401737045,0.717908594422923,-14074,-0.362220162292136
2014-05-30,312.35,-0.0200784313725491,-0.00256122939010728,-0.0200784313725491,-0.589302872682797,0.00252931252422345,0.835547482117019,11679,-0.323884383434738
2014-06-30,318.8,0.0450745779380433,0.00486198243412805,0.0450745779380433,-0.730618018562706,0.00252931252422345,0.920327615740646,-8121,-0.344323976411219
2014-07-31,323.1,0.0591706277659403,0.00278551532033422,0.0591706277659403,-0.816554014954601,0.00234474322187679,0.685173277866225,27085,-0.235636799788897
2014-08-29,313.5,0.00529100529100535,0.00813397129186599,0.00529100529100535,-0.530917276622633,0.0152438532977731,0.611224804445102,-35616,-0.150149303853182
2014-09-30,300.75,-0.0674418604651162,0.00166251039068999,-0.0674418604651162,-0.252353736544815,0.010685394423082,0.66311173458192,24316,-0.108629298634995
2014-10-31,304.7,-0.0830574781823654,-0.00262553331145388,-0.0830574781823654,-0.23842961226559,0.00894369004668157,6.72280610774335,2313,-0.0568614519068009
2014-11-28,286,-0.133464626571732,-0.00489510489510481,-0.133464626571732,-0.109057109749856,0.00894369004668157,0.405907416186071,1360,0.0300933188773136
2014-12-31,282.55,-0.125367590156322,-0.000707839320474246,-0.125367590156322,-0.15930801878667,0.00894369004668157,0.509895471085353,-3627,0.0653353735702721
2015-01-30,249.45,-0.265567495951715,-0.00160352776107431,-0.265567495951715,-0.589982721547579,0.0120514751688466,0.337555640754655,22643,0.216444939467016
2015-02-27,271.6,-0.150453550203316,-0.00902061855670122,-0.150453550203316,-0.194353326839226,0.0120514751688466,0.310301315203297,-19060,0.144040305660794
2015-03-31,274,-0.153929288250734,0.000912408759124128,-0.153929288250734,-0.182365388893792,0.0120514751688466,0.30775782179289,6107,0.161088935055544
2015-04-30,288.65,-0.0459428193686996,0,-0.0459428193686996,-0.438031791726567,0.0108612459882746,0.393741403860454,-8508,0.13062072627928
2015-05-29,272.8,-0.0995213731638881,0.00274926686217003,-0.0995213731638881,-0.240764844240854,0.0078092626238034,0.324354382721965,2281,0.195517142771325
2015-06-30,262.35,-0.160076836881703,-0.00323994663617311,-0.160076836881703,-0.014927505560469,0.00172879467143057,0.327092468498793,2380,0.25137971919164
2015-07-31,236.35,-0.258626097867001,0.00550031732599954,-0.258626097867001,0.154834320112514,-0.00316802428343628,0.257440722537177,6110,0.41582426024593
2015-08-31,233.8,-0.254226475279107,-0.000213857998289213,-0.254226475279107,0.199012615732636,-0.00242591463898142,0.264730099860734,-14901,0.454420461108039
2015-09-30,234.1,-0.253269537480064,0.00170867150790266,-0.253269537480064,0.121924437625226,-0.00268540612451313,0.181236487135191,-4957,0.453138135649142
2015-10-30,231.75,-0.229426433915212,0.00388349514563102,-0.229426433915212,0.0126254882050465,-0.00272384662747616,0.176987017273567,13780,0.488726111207423
2015-11-30,204.45,-0.28513986013986,0.00195646857422349,-0.28513986013986,0.0291753210053687,-0.00272384662747616,0.175231427413122,12459,0.623732793423172
2015-12-31,213.5,-0.253496503496503,0.00304449648711946,-0.253496503496503,-0.106775979274807,-0.00729750101733661,0.182452607067305,-13128,0.610808709269708
2016-01-29,206.7,-0.26844806228986,0.00217706821480412,-0.26844806228986,-0.0417856583361302,-0.0240864147596841,0.168957879556561,34921,0.672922447889725
2016-02-29,212.85,-0.216310751104565,0.00187925769321118,-0.216310751104565,-0.432280137495328,-0.0257690473734961,0.172860051761219,-39346,0.658704791058618
2016-03-31,218.3,-0.196244477172312,0.00366468163078326,-0.196244477172312,-0.551436608720623,-0.0238780437081258,0.221250882059438,26328,0.630896466414302
2016-04-29,227.9,-0.168248175182481,0.00197455024133397,-0.168248175182481,-0.531761452264725,-0.0224844729509608,0.25718669032797,-9876,0.59697916619557
2016-05-31,209.55,-0.231854838709677,0.00334049152946791,-0.231854838709677,-0.435702306316085,-0.0224844729509608,0.251071263102934,39460,0.668235438920618
2016-06-30,219.45,-0.195564516129032,0.000455684666211154,-0.195564516129032,-0.506127823706106,-0.01751182003322,0.319238314570425,-51128,0.614764444716072
2016-07-29,222.15,-0.153230417381361,0.00427638982669354,-0.153230417381361,-0.684247399358272,-0.0161289794339066,0.335007818179646,18096,0.594518235430285
2016-08-31,206.95,-0.124391791834144,0.00386566803575739,-0.124391791834144,-0.692499308326983,-0.0161289794339066,0.231064069998575,5882,0.649529280715234
2016-09-30,221.05,-0.0545337895637297,0.00429767021035965,-0.0545337895637297,-0.656056895567961,-0.0108740631719955,0.298100758545273,-7386,0.570859512498272
2016-10-31,220.5,-0.0485436893203884,0.00476190476190474,-0.0485436893203884,-0.63888488553024,-0.00182893921060525,0.266518533824335,16119,0.557735173912074
2016-11-30,262.15,0.131175836030205,0.00438680144955184,0.131175836030205,0.360900520782747,0.00178572604714973,0.944640233959484,36075,0.384716009780433
2016-12-30,250.55,0.225483003179261,0.00259429255637578,0.225483003179261,0.735298098453982,0.00235696924937358,0.729697822195309,-10677,0.406257920664876
2017-01-31,272.75,0.319545234639574,0.00403299725022932,0.319545234639574,0.481458231833299,0.00235696924937358,0.948510386085962,67593,0.285893122179947
2017-02-28,270.4,0.30817610062893,0.00369822485207094,0.30817610062893,0.587250102220518,0.00210413590766254,1.39239616083288,-23767,0.294546402724318
2017-03-31,265.25,0.246182757810664,0.0058435438265787,0.246182757810664,0.694659417102656,0.00338068697171824,1.05475537653152,6807,0.300869583287624
2017-04-28,259.65,0.189418231791113,0.00423647217408063,0.189418231791113,0.79507536224482,0.00338068697171824,1.55098682560298,-26970,0.332194533621647
2017-05-31,258,0.132075471698113,0.00503875968992262,0.132075471698113,0.946277047272238,0.00338068697171824,1.06646093697355,2226,0.336344449259209
2017-06-30,269.9,0.287998091147697,0.00444609114486871,0.287998091147697,0.985865688311083,-0.018505153128874,1.71067702919067,15172,0.292371873241167
2017-07-31,289.15,0.30159801935629,0.00726266643610596,0.30159801935629,0.813606161567192,-0.0210620397047445,4.83316437829816,48815,0.230535786455739
2017-08-31,307.9,0.386000450146297,0.00633322507307588,0.386000450146297,0.712800540035282,-0.0132872711109354,2.805535590891,14357,0.162145361841141
2017-09-29,295.5,0.4278811307079,0.00626057529610846,0.4278811307079,0.870375795247899,-0.0155014983351074,12.8140314502923,-56349,0.19324909467336
2017-10-31,310.1,0.402850033928975,0.00644953240890045,0.402850033928975,0.946244248477055,-0.0155014983351074,1.45050664889316,27580,0.131249750156622
2017-11-30,303.7,0.377324263038548,0.0088903523213697,0.377324263038548,0.94364483666896,-0.0180805700554246,1.11190833536759,-33687,0.145066312881414
2017-12-29,330.05,0.259012016021362,0.00439327374640208,0.259012016021362,0.162354012215282,-0.0170937060583314,0.696583930530417,18338,0.0501027896000676
2018-01-31,319.55,0.275394132907603,0.00610233140353622,0.275394132907603,0.202986445292531,-0.018420080237242,0.433370478909385,1744,0.0741638527480823
2018-02-28,310.75,0.139321723189734,0.00804505229283992,0.139321723189734,0.444520197356571,-0.0218117784690707,0.66074157015169,-17013,0.102669851599887
2018-03-30,302.55,0.118897928994083,0.00677573954718236,0.118897928994083,0.466000576195435,-0.00623864304068471,0.76832413608055,22398,0.113212601730633
2018-04-30,305.25,0.175621028307337,0.00704340704340689,0.175621028307337,0.254558004122008,-0.00623864304068471,0.767934156040525,-51430,0.104328041808149
2018-05-31,306.5,0.180435201232429,0.00652528548123987,0.180435201232429,0.315172506690922,-0.00699443633798132,0.709736777895177,23445,0.0916987885808746
2018-06-29,295.1,0.143798449612403,0.00508302270416805,0.143798449612403,0.322962624726072,-0.00561522927892112,0.911701563048728,2690,0.122878157500705
2018-07-31,283.15,0.0490922563912557,0.00759314850785819,0.0490922563912557,0.567678160365678,-0.00561522927892112,0.927702228338274,34464,0.155048724652138
2018-08-31,264.9,-0.0838665052740795,0.00830502076255213,-0.0838665052740795,0.751614980944048,-0.00877115601108148,0.704520514635268,-68233,0.210125418831314
2018-09-28,280.5,-0.0889899317960376,0.00713012477718356,-0.0889899317960376,0.749480850648346,-0.00877115601108148,0.511918312699454,6015,0.146276623396352
2018-10-31,265.9,-0.100169204737733,0.00714554343738261,-0.100169204737733,0.719143678412283,-0.00877115601108148,0.640492767834592,20710,0.185561209475639
2018-11-30,277.75,-0.104321186713963,0.0036003600360035,-0.104321186713963,0.730217292538595,-0.0147267470855908,0.528636636529053,-44129,0.140420988407346
2018-12-31,263.1,-0.202848053325254,0.00228050171037619,-0.202848053325254,0.735603900364993,-0.0116794346841558,0.376468891050104,9875,0.195682635655135
2019-01-31,278.45,-0.156339948492653,0.00323217812892818,-0.156339948492653,0.560085073507484,-0.0179488221365622,0.326386337758204,31052,0.139731313685262
2019-02-28,295,-0.0768267876701614,-0.000677966101694905,-0.0768267876701614,0.296660911491667,-0.00571848152124342,0.285144103859756,-1167,0.0841671760066436
2019-03-29,293.6,-0.0551890587288819,0.00204359673024501,-0.0551890587288819,0.209901040960406,-0.00575987102267645,0.310805932513664,-5125,0.0865843538724372
2019-04-30,290.15,-0.0409849611634444,0.00086162329829409,-0.0409849611634444,0.157127987745027,-0.00148895838689956,0.39264613425349,82,0.0901585247537658
2019-05-31,264,-0.135135135135135,0.000378787878787978,-0.135135135135135,0.142604260809863,0.00616531408665784,0.610051107504858,33225,0.168095209171577
2019-06-28,270.55,-0.117292006525285,0.00295693956754772,-0.117292006525285,0.0729806415868141,0.00616531408665784,0.380056019566193,-35324,0.143587388229149
2019-07-31,266.6,-0.0965774313791935,0.00375093773443358,-0.0965774313791935,-0.00383512056455743,0.00616531408665784,0.494021657629055,25891,0.128300686849505
2019-08-30,253.3,-0.105421154864913,0.00730359257797075,-0.105421154864913,0.0118517889614479,0.00615548564582384,0.64148107978602,-15259,0.167193068690154
2019-09-30,257.85,-0.0807486631016041,0.00426604615086279,-0.0807486631016041,-0.123503177538913,0.00615548564582384,0.419283708665119,-23283,0.142559900597835
2019-10-31,263.8,-0.059536541889483,0.00341167551175126,-0.059536541889483,-0.237414277910003,0.00667787789458308,0.485946560353361,3738,0.110061642577
2019-11-29,264.2,-0.00639338097028996,0.00738077214231647,-0.00639338097028996,-0.434270215779848,0.00661364523911258,0.477375082972076,-29100,0.100639963774114
2019-12-31,279.7,0.00702070207020711,0.00375402216660703,0.00702070207020711,-0.376427211170591,0.00661364523911258,0.523797030557801,57401,0.0303773857055619
2020-01-31,251.7,-0.0433295324971494,0.00238379022646007,-0.0433295324971494,-0.545215142817835,0.0078013194340712,1.85728717997982,-5405,0.113614611934941
2020-02-28,254.6,-0.0856527204165921,-0.00235663786331497,-0.0856527204165921,-0.587832998346592,0.0078013194340712,2.70303081408879,-14381,0.0899338067272281
2020-03-31,222.8,-0.241144414168937,0.00246858168761221,-0.241144414168937,-0.511237853604556,0.0078013194340712,0.654816660805098,-64852,0.188465467079231
2020-04-30,235.4,-0.198228882833787,-0.00424808836023793,-0.198228882833787,-0.539969239816128,-0.00826148968789509,2.00302728337084,-19450,0.113525898533065
2020-05-29,242.55,-0.164053075995175,0.00515357658214799,-0.164053075995175,-0.620464144661986,-0.00835594889676053,5.27760904302643,16430,0.061540271388289
2020-06-30,271.35,0.0029569395675475,0.00552791597567714,0.0029569395675475,-0.355397264466488,-0.00835594889676053,1.07033632342305,13961,-0.0680949883586317
2020-07-31,286.8,0.0600628349658101,0.00784518828451874,0.0600628349658101,-0.477727106107435,-0.00222411121467568,0.980661987091593,36763,-0.160916991801539
2020-08-31,304.1,0.200552704303198,0.00674120355146313,0.200552704303198,-0.838185120489319,0.00172998120569045,1.06901269737485,1074,-0.239743076601349
2020-09-30,303.25,0.197196999605211,0.00214344600164873,0.197196999605211,-0.808159490198425,0.000268419751583139,1.36764373395326,7854,-0.236944029742189
2020-10-30,304.75,0.1818886949777,0.00164068908941761,0.1818886949777,-0.763928125750226,-0.00135578985432644,1.28584091851484,-6383,-0.263677677888938
2020-11-30,342.05,0.294663133989402,0.0051162110802514,0.294663133989402,-0.657054363388131,-0.00135578985432644,0.765752439397396,5388,-0.416012087399415
2020-12-31,351.9,0.331945495836487,0.00142085819835192,0.331945495836487,-0.703800755530722,-0.000691227002739397,0.947037813463862,9707,-0.452027281962862
2021-01-29,355.6,0.271362173757597,0.000140607424071959,0.271362173757597,-0.588357156242572,0.000814626364787156,0.870048120473801,10623,-0.476392428949094
2021-02-26,409.45,0.62673818037346,-0.000488460129441926,0.62673818037346,-0.513252881063499,0.000814626364787156,0.425508973626689,-6008,-0.623272755854857
2021-03-31,399.55,0.569324430479183,0.00125140783381306,0.569324430479183,-0.418416218245224,0.000814626364787156,0.384425151083952,-16286,-0.607715750142267
2021-04-30,447.9,1.01032315978456,-0.00245590533601248,1.01032315978456,0.279933418346526,0.0124232665561813,0.310704725026377,19094,-0.728289001864343
2021-05-31,467.75,0.928468357039786,0.00117584179583119,0.928468357039786,0.223969269584856,0.012887714340104,0.290658395489715,-24419,-0.759389244572557
2021-06-30,429.65,0.771387342815914,-0.00174560688932857,0.771387342815914,-0.095975830839657,-0.000146219386240075,0.336508260718936,-30989,-0.658355020094627
2021-07-30,448.25,0.651925557398194,-0.00602342442833237,0.651925557398194,0.0310330607890748,-0.000345418624892819,0.308705477967247,14938,-0.690706314613523
2021-08-31,436,0.520223152022315,0.00344036697247696,0.520223152022315,0.213320489159042,-0.000345418624892819,0.298162287665513,-24520,-0.631385756520075
2021-09-30,408.9,0.344623479118711,-0.00403521643433602,0.344623479118711,0.346309501384466,-0.00296639898659327,0.330277712702639,-6557,-0.560395622374815
2021-10-29,436.8,0.440395713107997,-0.00641025641025639,0.440395713107997,0.150209250708021,-0.00318504987800641,0.292611299384246,33967,-0.602593549966416
2021-11-30,427.8,0.40377358490566,0.000467508181393184,0.40377358490566,0.19464376212899,-0.00318052231539335,0.269929828253696,-33226,-0.577877994061594
2021-12-31,446.35,0.304926180382985,-0.00224039430939849,0.304926180382985,0.290027293092614,0.00244052734789721,0.270390546116705,-2610,-0.595537367612909
2022-01-31,432.45,0.21611361079865,0.000462481211700672,0.21611361079865,0.37526517049771,0.000391901577942166,0.255715623840174,17247,-0.5326903441125
2022-02-28,444.45,0.0854805226523387,0.00224997187535148,0.0854805226523387,0.218229364750107,0.00164973754189266,0.266934775399232,-3882,-0.560061194047663
2022-03-31,475.1,0.160337037489315,0.000947169017049054,0.160337037489315,0.0661867952421818,0.00607133694453846,0.261280636121911,14774,-0.584448816047177
2022-04-29,439.5,0.0999874859216618,0.00307167235494887,0.0999874859216618,0.0321292943401557,0.00513065571671724,0.318892610694495,-24740,-0.492879917380952
2022-05-31,429.6,-0.0408573342263897,0.00197858472998136,-0.0408573342263897,-0.0803040822655736,0.00513065571671724,0.327638063632568,4920,-0.434956766063327
2022-06-30,371.45,-0.205879208979156,-0.00121146856912102,-0.205879208979156,-0.190216224077881,-0.00809173550454504,0.414145542298789,-6999,-0.270907858761344
2022-07-29,357.35,-0.16827650413127,0.00195886385896182,-0.16827650413127,-0.274873408048538,-0.00728463652214781,0.464035261124386,3002,-0.222621906693899
2022-08-31,351.85,-0.215058561070831,0,-0.215058561070831,-0.161593989574039,-0.00556606513465128,0.39969381720925,-27365,-0.188059393369993
2022-09-30,341.25,-0.217316513761468,-0.00542124542124545,-0.217316513761468,-0.151414367677959,-0.00554727927069153,0.435610207481092,10285,-0.149022497090119
2022-10-31,337.5,-0.227335164835165,-0.00518518518518518,-0.227335164835165,-0.358245657577342,-0.00567191235751166,0.472648171068061,11894,-0.117116591113223
2022-11-30,372.95,-0.14617673992674,0.0022791258881889,-0.14617673992674,-0.00816605721658461,-0.00644961042171335,0.405422144047863,-31098,-0.216995443201811
2022-12-30,381.05,-0.109280037400655,0.00104973100642947,-0.109280037400655,-0.142254887908864,-0.00676332750648768,0.385893195976578,11992,-0.227422270991103
2023-01-31,422.6,-0.0532093648482134,0.00201135825840026,-0.0532093648482134,0.0297201467102427,-0.00676332750648768,0.361864000678798,63190,-0.327565570271658
2023-02-28,409.75,-0.0524916175280381,-0.00195241000610136,-0.0524916175280381,0.0279115925234388,-0.0068817611981738,0.297893402852791,-28681,-0.292479678778139
2023-03-31,409.45,-0.0787490156373046,0.0019538405177677,-0.0787490156373046,0.111148692387872,-0.00701941257788102,0.30484899757833,22137,-0.307676845857756
2023-04-28,387,-0.185434645337824,0.00529715762273897,-0.185434645337824,0.387218091962809,-0.00701941257788102,0.246790270674783,-21684,-0.251286743171341
2023-05-31,363.7,-0.172468714448237,0.00453670607643675,-0.172468714448237,0.393922830960159,-0.00701941257788102,0.330106395441901,28736,-0.206580791086983
2023-06-30,374.1,-0.129189944134078,0.00494520181769564,-0.129189944134078,0.231397516455189,-0.00732897648804662,0.311888404734295,-34713,-0.24780047282078
2023-07-31,400.8,0.1215894781027,0.00424151696606789,0.1215894781027,0.508342217078366,-0.00809307410688376,0.326523105193025,50180,-0.327981211208352
2023-08-31,377.25,0.0556877011333428,0.0131212723658052,0.0556877011333428,0.573674244540366,-0.00908101199172508,0.442809938343177,-50541,-0.273988892131228
2023-09-29,373.75,0.0622424328549098,0.00735785953177248,0.0622424328549098,0.558412653857243,-0.0104737697204454,0.54431569877893,18388,-0.269277739666328
2023-10-31,364.9,0.0693040293040288,0.0101397643189916,0.0693040293040288,0.552020444816921,-0.0104737697204454,0.603632086711771,13920,-0.248660293380077
2023-11-30,382.9,0.134518518518518,0.0056150430921913,0.134518518518518,0.340650426823078,-0.0110728941977908,0.510906990573989,-45659,-0.30288659915155
2023-12-29,389.05,0.0431693256468697,0.00462665467163603,0.0431693256468697,0.414056672437707,-0.0101694304706203,0.717584029046758,16814,-0.333834176354981
2024-01-31,390.6,0.0250623277785067,0.00640040962621602,0.0250623277785067,0.490572860297735,-0.0123104881611628,0.871433226181047,32173,-0.345709697832564
2024-02-29,383.45,-0.0926407950780881,0.00325987742860878,-0.0926407950780881,0.318394765959479,-0.0109252758857639,14.2787154288705,-35129,-0.329261369633968
2024-03-29,400.7,-0.0220866381940208,0.00798602445719987,-0.0220866381940208,0.0534974039668098,-0.0102106207993314,3.27328337957382,94729,-0.378626121790369
2024-04-30,456.45,0.179457364341085,0,0.179457364341085,0.549234515850913,-0.0102106207993314,0.691818811060481,7998,-0.513931060161474
2024-05-31,460.2,0.189147286821705,0.00184702303346373,0.189147286821705,0.6040744677208,-0.00987573420768264,1.42503282736575,-5277,-0.525194739289058
