"Dates","CT1_Comdty","Momentum","Basis","Basis_Momentum","Skewness","Inflation_Beta","Volatility","Open_Interest","Value"
2019-12-31,69.05,-0.105106272680145,0.0163649529326577,-0.105106272680145,0.0812228054235486,0.044645005304524,3.55062282283399,21951,-0.0619714036612724
2020-01-31,67.5,-0.0650969529085873,0.012,-0.0650969529085873,0.00946673465914022,0.0449063496466673,12.5437148344277,45751,-0.0574480485402102
2020-02-28,61.59,-0.172177419354838,-0.00162364020133143,-0.172177419354838,0.213300862326265,0.0449063496466673,0.827769725485619,-67809,0.0363241528626058
2020-03-31,51.13,-0.341193145213245,-0.00449833757089779,-0.341193145213245,-0.152582539570112,0.0449063496466673,0.454106532473534,-304,0.212480453903441
2020-04-30,58.06,-0.251900528282438,-0.0125732001377885,-0.251900528282438,0.100099310249776,-0.0154025444888709,0.661412088160236,-23917,0.0870279379696426
2020-05-29,57.59,-0.242037378257436,-0.0055565202292065,-0.242037378257436,0.0670753369325045,-0.0155697746323781,0.63959492656538,16936,0.0969748884454209
2020-06-30,60.98,-0.0343626286619158,0.00819940964250576,-0.0343626286619158,-0.353743277421403,-0.0155697746323781,1.07843489921958,-30973,0.036944364871079
2020-07-31,62.3,-0.0134600158353124,0.00577849117174956,-0.0134600158353124,-0.424889675733244,-0.0117631906514378,1.5128932844866,12899,0.0218044201450743
2020-08-31,64.41,0.0907705334462323,0.0116441546343735,0.0907705334462323,-0.67547862619167,-0.00906700490437962,15.2613339895944,33723,-0.0203368485261638
2020-09-30,64.49,0.0921253175275194,0.020158164056443,0.0921253175275194,-0.684242852723125,-0.00970208505729074,15.4395685843426,14793,-0.0215781209896504
2020-10-30,68.92,0.153472803347281,0.0124782356355195,0.153472803347281,-0.761505080337513,-0.0172609335653047,2.08062670628117,24563,-0.092917847500487
2020-11-30,70.59,0.0961180124223608,0.0220994475138121,0.0961180124223608,-0.72309936917407,-0.0172609335653047,1.45297610574287,-27001,-0.126840466573113
2020-12-31,78.12,0.21304347826087,0.00742447516641054,0.21304347826087,-0.76463400214815,-0.00969341062713344,2.20051541743791,7777,-0.225235718282588
2021-01-29,80.64,0.167849384503983,0.0148809523809523,0.167849384503983,-0.725080343770576,-0.00904602936881712,1.54509002976642,19381,-0.248815590654418
2021-02-26,87.82,0.301037037037037,0.0115007970849466,0.301037037037037,-0.910451006160538,-0.00904602936881712,0.808150868152432,-5253,-0.335612892913387
2021-03-31,80.88,0.313200194836824,0.0159495548961426,0.313200194836824,-0.92189243043844,-0.00904602936881712,2.20729523790698,-13717,-0.244643864012614
2021-04-30,87.43,0.709955016624292,0.00743451904380632,0.709955016624292,-0.388775979205154,0.000294638661066104,1.13503823957739,-9151,-0.317478426258479
2021-05-31,82.12,0.425942003820108,0.0202143205065757,0.425942003820108,-0.619309050020325,-0.00687922375729543,3.05323028876194,7019,-0.237624131829591
2021-06-30,84.03,0.459107483938183,0.017612757348566,0.459107483938183,-0.617678116895693,-0.0048854121564668,2.50346250696958,-9274,-0.249570106193553
2021-07-30,89.83,0.473105936372581,-0.00489814093287322,0.473105936372581,-0.624451357072064,-0.00464145533233274,1.26928133431417,31298,-0.307286769674916
2021-08-31,93.91,0.507383627608346,-0.0146949206687254,0.507383627608346,-0.713894196220606,-0.00464145533233274,1.38187581423462,20595,-0.330802047183018
2021-09-30,107.8,0.673653159447291,-0.0185528756957328,0.673653159447291,-0.395818389115838,-0.000349517710880328,0.413835534021217,22831,-0.457136855117354
2021-10-29,114.85,0.78089626298651,-0.0316064431867653,0.78089626298651,-0.60823501474105,-0.000449900474955592,0.364518749262301,-1201,-0.486280861565997
2021-11-30,111.65,0.619994196169472,-0.0469323779668608,0.619994196169472,-0.333680206705479,-0.000446599398112429,0.39079990306828,-45897,-0.449958092063539
2021-12-31,112.6,0.595126788496954,-0.0188277087033747,0.595126788496954,-0.283102646725149,-0.000786882036665672,0.386832518534338,-4970,-0.440064190647232
2022-01-31,127.57,0.581969246031746,-0.0352747511170338,0.581969246031746,-0.224012265578788,0.00461879408330257,0.28386458244876,18730,-0.557977507958401
2022-02-28,122.57,0.395695741289,-0.028147181202578,0.395695741289,0.062668800883797,-0.0000243246879952528,0.322159805472544,-21404,-0.517994569761276
2022-03-31,135.69,0.545092234115236,-0.0266784582504238,0.545092234115236,-0.0775531561018501,0.00684858681561076,0.294221334010254,-10060,-0.617345603200408
2022-04-29,152.33,0.883407517309595,-0.0439834569684239,0.883407517309595,-0.205598412760354,0.00713421876882347,0.261742162998917,-21576,-0.727460808335158
2022-05-31,138.98,0.589614548781882,-0.0640379910778528,0.589614548781882,-0.126720041916656,0.00713421876882347,0.300491380575728,6644,-0.634734377191459
2022-06-30,103.94,0.265708718947881,0.016355589763325,0.265708718947881,-1.05980007155925,-0.0170473884828272,0.417030257890955,-39045,-0.337796361507531
2022-07-29,103.13,0.227299773890277,-0.0619606322117715,0.227299773890277,-0.991006422375555,-0.0183080806568319,0.422896339893537,12523,-0.326052871611457
2022-08-31,118.29,0.316820661249026,-0.0429453039141094,0.316820661249026,-0.921552891122285,-0.0211435579319212,0.326852204664753,26629,-0.453376788205658
2022-09-30,93.22,-0.00734746033436273,-0.0845312164771508,-0.00734746033436273,-0.64171360977228,-0.0220150018206455,0.524410797476861,10857,-0.208946538731469
2022-10-31,72,-0.373095341750109,-0.005,-0.373095341750109,-0.286600389873636,-0.0255038965300763,0.999564343585747,32206,0.0523881808916194
2022-11-30,86.05,-0.250761863299956,-0.0167344567112144,-0.250761863299956,-0.295900817556606,-0.0268981573545111,0.827769477892195,-60624,-0.125874222749874
2022-12-30,83.37,-0.253291536050157,0.000959577785774268,-0.253291536050157,-0.291143515059146,-0.0259630947129226,0.885489648212634,1104,-0.0685342773860805
2023-01-31,86.22,-0.234280639431616,0.00846671305961499,-0.234280639431616,-0.322847111958649,-0.0259630947129226,0.95499212694527,14455,-0.0874640539977177
2023-02-28,84.19,-0.340048600768206,-0.00190046323791415,-0.340048600768206,-0.207597807197243,-0.0260554742726531,0.957566738954615,-23492,-0.0547124650949803
2023-03-31,82.78,-0.324630823203068,0.00386566803575739,-0.324630823203068,-0.240851024791329,-0.0245517165844235,0.805549380816019,10900,-0.0186556651107394
2023-04-28,79.03,-0.417569459798069,0.0223965582690118,-0.417569459798069,-0.0924132623314958,-0.0245517165844235,0.597245134503219,-25876,0.0277032939929628
2023-05-31,83.48,-0.451979255563579,-0.0379731672256828,-0.451979255563579,-0.0909720097139163,-0.0245517165844235,0.649228327787468,25408,-0.0229286611774554
2023-06-30,82.84,-0.403943013383221,-0.0152100434572671,-0.403943013383221,-0.21430344975202,-0.0230748044045066,0.658683295014689,-22796,-0.00469693583261522
2023-07-31,85.44,-0.171531077281101,-0.0084269662921348,-0.171531077281101,-0.294110945696636,-0.0233599758602146,0.689789250270037,32101,-0.0528240564538367
2023-08-31,88.1,-0.145738388441772,-0.00317820658342793,-0.145738388441772,-0.37386790948078,-0.0226465421288922,0.678017071599567,10146,-0.0887543999781994
2023-09-29,86.86,-0.265702933468594,0.00333870596361963,-0.265702933468594,-0.373111710154463,-0.0245499296945636,0.745426182851341,30587,-0.0784417947155643
2023-10-31,81.22,-0.128727740828148,0.0281950258557007,-0.128727740828148,-0.239360099352566,-0.0245499296945636,1.03811260827479,-10363,-0.0165686071768926
2023-11-30,79.4,0.102777777777778,0.00831234256926949,0.102777777777778,1.561848483857,-0.0238915722940383,1.11073635055784,-41666,0.00108044046322319
2023-12-29,81,-0.0586868099941893,0.0141975308641975,-0.0586868099941893,0.076873933439108,-0.0250098604189491,1.12426859913725,-177,-0.0597661347713892
2024-01-31,85.17,0.0215905001799208,0.0145591170599977,0.0215905001799208,-0.133193139726463,-0.0277730748108004,1.50006142700766,58436,-0.13256031029445
2024-02-29,101.56,0.177916956622593,-0.0195943284757779,0.177916956622593,1.3826355162799,-0.0269135508951227,1.12966860268902,15990,-0.326236953318572
2024-03-29,91.38,0.0854020667537712,0.00645655504486764,0.0854020667537712,0.945860102160971,-0.0277682783901065,1.64538105882164,11604,-0.254333366174806
2024-04-30,77.92,-0.0140452992534477,0.00654517453798764,-0.0140452992534477,0.322024556904663,-0.0277682783901065,2.38646349767033,-76380,-0.108140252040193
2024-05-31,76.15,-0.0364418575224594,0.00564674983585012,-0.0364418575224594,0.397104796739539,-0.0251647202552464,5.82478111155437,25285,-0.105108009533211
